dates	cp	slope	colour	group	diff_jump	park_depth	wmo	cycle	num_date	biovolume
2022-07-06T11:40:34Z	0.25868753551718604	0.5036068461063662	jump	group_44	0.010491809293882631	200 m	4903634	11	1657107634	0.6717318640355437
2022-07-16T02:24:59Z	0.15690747186106865	2.594015456544651	jump	group_23	0.054041988678013575	200 m	4903634	12	1657938299	0.6433302772565106
2022-07-16T07:54:59Z	0.14476397767374963	0.382515965068086	jump	group_37	0.007969082605585126	200 m	4903634	12	1657958099	0.6149286904664558
2022-07-16T11:54:59Z	0.16876693004570653	0.7995526890599768	jump	last_group	0.01665734768874952	200 m	4903634	12	1657972499	0.7401018126894782
2022-07-25T21:43:23Z	0.1183675392055342	0.1368875567945582	jump	group_14	0.0028518240998866295	200 m	4903634	13	1658785403	1.1594832958464294
2022-07-26T00:43:23Z	0.15019203677852774	1.2839789909432646	jump	group_15	0.026749562311318018	200 m	4903634	13	1658796203	2.6481616003841304
2022-07-26T01:13:23Z	0.15338845695821127	0.1534281686248091	jump	group_38	0.0031964201796835234	200 m	4903634	13	1658798003	2.4851387801327602
2022-07-26T12:43:23Z	0.1678040413750587	0.1539818833033668	jump	last_group	0.0032079559021534754	200 m	4903634	13	1658839403	1.9902296913535567
2022-08-04T20:08:49Z	0.1629930717857595	0.9056258546034303	jump	group_10	0.018867205304238133	200 m	4903634	14	1659643729	0.936221634418733
2022-08-04T22:38:49Z	0.1735848533005239	0.2928827190710405	jump	group_14	0.006101723313980012	200 m	4903634	14	1659652729	0.5434093739728851
2022-08-05T00:38:49Z	0.17905219083513094	0.2161466937829903	jump	group_15	0.004503056120478965	200 m	4903634	14	1659659929	0.45871996634677975
2022-08-05T01:08:49Z	0.190009335940013	0.5259429650343396	jump	group_27	0.010957145104882077	200 m	4903634	14	1659661729	0.7346047288485641
2022-08-05T07:08:49Z	0.20229118140041524	0.29499055655264067	jump	group_42	0.006145636594846682	200 m	4903634	14	1659683329	0.6641733768258534
2022-08-05T14:38:49Z	0.21883420461543435	0.2962121492074154	jump	last_group	0.006171086441821155	200 m	4903634	14	1659710329	0.4248785637236532
2022-08-14T20:28:58Z	0.17165698757118167	0.0924929764976654	jump	group_18	0.0019269370103680294	200 m	4903634	15	1660508938	0.3621774796038373
2022-08-15T02:58:58Z	0.17873037579814954	0.09265664138641759	jump	group_33	0.0019303466955503668	200 m	4903634	15	1660532338	0.5103696270254234
2022-08-15T10:28:58Z	0.1851716010225651	0.10826922589232922	jump	group_36	0.002255608872756859	200 m	4903634	15	1660559338	0.4444619135902115
2022-08-15T11:58:58Z	0.18791234701681336	0.08513040180584007	jump	group_48	0.0017735500376216684	200 m	4903634	15	1660564738	0.26741009178956854
2022-08-15T17:58:58Z	0.1922697835247249	0.12399097622897058	jump	last_group	0.002583145338103554	200 m	4903634	15	1660586338	0.13192994671359565
2022-08-24T19:49:56Z	0.19873203050836377	0.10863678906004902	jump	group_21	0.0022632664387510215	200 m	4903634	16	1661370596	0.355191606758715
2022-08-25T03:49:56Z	0.21039195779301265	0.10895383535859703	jump	last_group	0.0022698715699707717	200 m	4903634	16	1661399396	0.2904863817479673
2022-09-04T11:10:08Z	0.24721352855108764	0.17276781402158511	jump	group_36	0.003599329458783024	200 m	4903634	17	1662289808	0.5241123286120012
2022-09-04T11:40:08Z	0.25016084539817524	0.14147120866020477	jump	last_group	0.0029473168470876	200 m	4903634	17	1662291608	0.42407690489286576
2022-09-13T22:46:25Z	0.2570463751938311	0.20466567474456807	jump	group_15	0.004263868223845169	200 m	4903634	18	1663109185	0.7000761873409354
2022-09-14T01:16:25Z	0.26394377806066144	0.18925580635375724	jump	group_25	0.00394282929903661	200 m	4903634	18	1663118185	0.473378851202502
2022-09-14T06:16:25Z	0.27612535873349925	0.2530686584354757	jump	group_39	0.005272263717405745	200 m	4903634	18	1663136185	0.6873069245676274
2022-09-14T13:16:25Z	0.2962898574508681	0.17489960217343634	jump	last_group	0.003643741711946591	200 m	4903634	18	1663161385	0.7552187836267333
2022-09-23T22:01:34Z	0.27876409883084313	0.7744813958934359	jump	group_12	0.01613502908111325	200 m	4903634	19	1663970494	0.2676963978328846
2022-09-24T00:01:34Z	0.4024075651267937	5.74474029090331	jump	group_28	0.11968208939381897	200 m	4903634	19	1663977694	0.6106913583597606
2022-09-24T08:01:34Z	0.4472384232423451	1.021454271216087	jump	group_32	0.021280297317001817	200 m	4903634	19	1664006494	0.47555478169768567
2022-09-24T10:01:34Z	0.4984989741021933	2.3117781126238612	jump	group_37	0.04816204401299712	200 m	4903634	19	1664013694	0.394014742590482
2022-09-24T12:31:34Z	0.5173669336147487	0.570729568701866	jump	last_group	0.011890199347955543	200 m	4903634	19	1664022694	0.2903145963982423
2022-10-03T21:39:04Z	0.28768272013991963	0.348889168439058	jump	last_group	0.007268524342480376	200 m	4903634	20	1664833144	0.425680220005629
2022-10-14T04:32:44Z	0.4974545887973233	0.1505489069646435	jump	group_28	0.0031364355617634065	200 m	4903634	21	1665721964	1.2284258438477673
2022-10-14T13:02:44Z	0.4950146533243821	0.1671018382239806	jump	group_42	0.0034812882963329295	200 m	4903634	21	1665752564	0.9161229242569976
2022-10-14T14:02:44Z	0.501288617663959	0.23426881065745683	jump	last_group	0.004880600222030351	200 m	4903634	21	1665756164	0.655126094122614
2022-11-03T09:18:04Z	0.2659215323096209	0.3393484564435915	jump	group_32	0.007069759509241491	200 m	4903634	23	1667467084	0.3431667429758429
2022-11-03T09:48:04Z	0.2724999446215882	0.31576379097443125	jump	last_group	0.006578412311967319	200 m	4903634	23	1667468884	0.2935212265831171
2022-11-13T03:31:09Z	0.2351195458956868	0.14094042474569066	jump	last_group	0.002936258848868556	200 m	4903634	24	1668310269	0.1664012259397982
2022-11-23T07:00:39Z	0.2201345947439224	0.12481716675562858	jump	group_28	0.0026003576407422624	200 m	4903634	25	1669186839	0.3758629234841811
2022-11-23T07:30:39Z	0.2259915875743248	0.2811356558593147	jump	group_35	0.005856992830402391	200 m	4903634	25	1669188639	0.21243928126255113
2022-11-23T11:00:39Z	0.23283560276907275	0.18779038093350262	jump	group_37	0.003912299602781305	200 m	4903634	25	1669201239	0.34139164417836493
2022-11-23T12:00:39Z	0.24067170028782292	0.3604751885366037	jump	last_group	0.007509899761179245	200 m	4903634	25	1669204839	0.12649012637845106
2022-12-13T04:41:27Z	0.1655582021341881	0.09235209413264477	jump	group_43	0.0019240019610967662	200 m	4903634	27	1670906487	0.07850518941454655
2022-12-13T15:41:27Z	0.17454913471465197	0.0925598603817006	jump	last_group	0.0019283304246187627	200 m	4903634	27	1670946087	0.11870259500753262
2023-01-02T04:42:13Z	0.15562747185014603	0.09212315250704604	jump	group_37	0.0019192323438967929	200 m	4903634	29	1672634533	0.07323715352256577
2023-01-02T11:42:13Z	0.1629930717857595	0.10767074185633961	jump	last_group	0.002243140455340409	200 m	4903634	29	1672659733	0.08606367586003788
2022-05-24T11:40:15Z	0.06358941254903702	0.41977060524782267	jump	group_8	0.008745220942662973	500 m	4903634	3	1653392415	0.8993453852408982
2022-05-24T12:40:15Z	0.0679692033823634	0.1802111982124401	jump	group_14	0.0037543999627591695	500 m	4903634	3	1653396015	0.3119020933839912
2022-05-24T15:40:15Z	0.20067299294030236	6.279612830123175	jump	group_16	0.13082526729423283	500 m	4903634	3	1653406815	0.23408403894470586
2022-05-24T16:40:15Z	0.20617750670005716	0.2642166604682305	jump	group_22	0.005504513759754803	500 m	4903634	3	1653410415	0.2881959289681297
2022-05-24T19:40:15Z	0.22045975834203688	0.5299564981770376	jump	last_group	0.011040760378688286	500 m	4903634	3	1653421215	0.10335657668509926
2022-05-28T14:17:12Z	0.1613907002544965	4.649431906985923	jump	group_8	0.09686316472887341	500 m	4903634	5	1653747432	1.5706764289479687
2022-05-28T14:47:12Z	0.1726208042900332	0.5390449937057616	jump	group_20	0.011230104035536703	500 m	4903634	5	1653749232	0.39567532068437383
2022-05-28T20:47:12Z	0.39356928499486615	9.910238018834297	jump	group_21	0.20646329205904787	500 m	4903634	5	1653770832	1.038261207725148
2022-05-28T21:17:12Z	0.4034286244814129	0.4732482953542449	jump	group_22	0.00985933948654677	500 m	4903634	5	1653772632	1.038261207725148
2022-05-28T21:47:12Z	0.4139948612931624	0.5071793669639736	jump	last_group	0.010566236811749452	500 m	4903634	5	1653774432	1.038261207725148
2022-06-01T21:38:21Z	0.0645275355256231	0.1800562807795689	jump	group_46	0.0037511725162410192	500 m	4903634	7	1654119501	0.48025020522891787
2022-06-02T08:38:21Z	0.07533290271752949	0.1805926226251797	jump	group_47	0.003762346304691244	500 m	4903634	7	1654159101	0.4973140610508707
2022-06-02T09:08:21Z	0.07846892844826624	0.15052923507536395	jump	last_group	0.0031360257307367495	500 m	4903634	7	1654160901	0.4973140610508707
2022-06-07T04:29:25Z	0.06031145005843122	0.2624284056987442	jump	group_5	0.005467258452057172	500 m	4903634	8	1654576165	0.23207989320817057
2022-06-07T05:29:25Z	0.06577870851048839	0.1651096532973879	jump	group_20	0.0034397844436955816	500 m	4903634	8	1654579765	0.4216719327140325
2022-06-07T12:59:25Z	0.07642950969719145	0.18059258268245323	jump	group_54	0.0037623454725511096	500 m	4903634	8	1654606765	0.35083975212374807
2022-06-08T05:59:24Z	0.09371901753801117	0.13604692928393322	jump	group_63	0.0028343110267486094	500 m	4903634	8	1654667964	0.4442901327156379
2022-06-08T10:29:24Z	0.1110835816882004	0.5611156791751476	jump	group_74	0.011689909982815577	500 m	4903634	8	1654684164	0.4273407976397978
2022-06-08T15:59:24Z	0.15562747185014603	2.1684792660001357	jump	group_76	0.04517665137500283	500 m	4903634	8	1654703964	0.4087308879729154
2022-06-08T16:59:24Z	0.1613907002544965	0.24591742074671072	jump	group_77	0.005123279598889807	500 m	4903634	8	1654707564	0.2722772980103658
2022-06-08T17:29:24Z	0.188396107444664	1.2962595451280399	jump	group_92	0.027005407190167502	500 m	4903634	8	1654709364	0.2722772980103658
2022-06-09T00:59:24Z	0.20132018977044977	0.18631733630947475	jump	group_102	0.003881611173114058	500 m	4903634	8	1654736364	0.28773783980572343
2022-06-09T05:59:23Z	0.2662455578931785	2.6965414243177936	jump	group_103	0.056177946339954044	500 m	4903634	8	1654754363	0.803375508864486
2022-06-09T06:29:23Z	0.2698653187423985	0.17374852076255995	jump	group_141	0.0036197608492199995	500 m	4903634	8	1654756163	0.803375508864486
2022-06-10T01:29:23Z	0.28272547573297474	0.1584681502966205	jump	group_142	0.003301419797846261	500 m	4903634	8	1654824563	0.47761618718798754
2022-06-10T01:59:23Z	0.2933083673960633	0.5079787998282511	jump	group_143	0.010582891663088567	500 m	4903634	8	1654826363	0.47761618718798754
2022-06-10T02:29:23Z	0.30326772070104235	0.47804895863899416	jump	group_144	0.009959353304979046	500 m	4903634	8	1654828163	0.47761618718798754
2022-06-10T02:59:23Z	0.3132270740060214	0.47804895863899416	jump	group_145	0.009959353304979046	500 m	4903634	8	1654829963	0.47761618718798754
2022-06-10T03:29:23Z	0.32407263514320006	0.5205869345845756	jump	last_group	0.010845561137178661	500 m	4903634	8	1654831763	0.47761618718798754
2022-06-18T09:40:09Z	0.0729805578864136	0.16540706665799185	jump	group_69	0.0034459805553748307	500 m	4903634	9	1655545209	0.7806427879493604
2022-06-18T13:40:09Z	0.0773706492646877	0.09033877205558015	jump	group_73	0.00188205775115792	500 m	4903634	9	1655559609	0.2548698766818394
2022-06-18T15:40:09Z	0.0830221415705952	0.2562110353116675	jump	group_76	0.005337729902326407	500 m	4903634	9	1655566809	0.33726883314728107
2022-06-18T17:10:09Z	0.10950186629727138	1.2408618221679786	jump	group_77	0.02585128796183289	500 m	4903634	9	1655572209	0.25177776918248235
2022-06-18T17:40:09Z	0.11171644301378328	0.10629968239257125	jump	group_83	0.0022145767165119012	500 m	4903634	9	1655574009	0.25177776918248235
2022-06-18T20:40:09Z	0.11646609724293452	0.09122584903961005	jump	group_96	0.001900538521658543	500 m	4903634	9	1655584809	0.2494300562624638
2022-06-19T03:10:09Z	0.12106305152074949	0.09134158633913224	jump	group_105	0.0019029497153985886	500 m	4903634	9	1655608209	0.19245510139344313
2022-06-19T07:40:08Z	0.1256647849335157	0.07619954856535992	jump	last_group	0.0015874905951116652	500 m	4903634	9	1655624408	0.20001358760199736
2022-06-26T22:43:09Z	0.07047409583212863	0.19534339388041674	jump	group_26	0.004069654039175349	500 m	4903634	10	1656283389	0.27302169444861235
2022-06-27T07:43:09Z	0.0776844116682688	0.10539936742747268	jump	group_51	0.0021958201547390144	500 m	4903634	10	1656315789	0.3756338788666603
2022-06-27T20:13:08Z	0.0849077481422826	0.0905091154409947	jump	group_52	0.0018856065716873899	500 m	4903634	10	1656360788	0.2518922899125025
2022-06-27T20:43:08Z	0.09497935626446802	0.4834371898649003	jump	group_58	0.010071608122185424	500 m	4903634	10	1656362588	0.1598734427298833
2022-06-27T23:43:08Z	0.11361562798259402	0.7734913103494115	jump	group_60	0.016114402298946076	500 m	4903634	10	1656373388	0.1772808652244492
2022-06-28T00:43:08Z	0.11646609724293452	0.10642594404815274	jump	group_87	0.002217207167669849	500 m	4903634	10	1656376988	0.14515729839503966
2022-06-28T14:13:08Z	0.12852385665115695	0.09150119315355186	jump	group_97	0.001906274857365664	500 m	4903634	10	1656425588	0.1086818738310081
2022-06-28T19:13:08Z	0.13424813811782685	0.09163220027566775	jump	group_98	0.001909004172409745	500 m	4903634	10	1656443588	0.0841167931537422
2022-06-28T19:43:06Z	0.1367948950681645	0.1223803117403633	jump	group_120	0.002546756950337653	500 m	4903634	10	1656445386	0.0841167931537422
2022-06-29T06:43:06Z	0.1473178996374236	0.09195403001904666	jump	group_121	0.001915708958730139	500 m	4903634	10	1656484986	0.15300209058953598
2022-06-29T07:13:06Z	0.14923360859615376	0.09195403001904799	jump	group_125	0.0019157089587301668	500 m	4903634	10	1656486786	0.15300209058953598
2022-06-29T09:13:06Z	0.15402804762155026	0.13811294205430433	jump	group_127	0.002877352959464674	500 m	4903634	10	1656493986	0.4204121877619797
2022-06-29T10:13:06Z	0.15882824020530015	0.16899380966984753	jump	group_140	0.003520704368121824	500 m	4903634	10	1656497586	0.4204121877619797
2022-06-29T16:43:06Z	0.16652055026826595	0.09237431017731533	jump	last_group	0.0019244647953607363	500 m	4903634	10	1656520986	0.6769999030691625
2022-07-07T02:39:10Z	0.08805240239229672	0.25653322478656965	jump	group_30	0.0053444421830535355	500 m	4903634	11	1657161550	0.1820908123945248
2022-07-07T09:39:10Z	0.10760463306012193	0.469826970043057	jump	group_56	0.009788061875897022	500 m	4903634	11	1657186750	0.2396956418546019
2022-07-07T22:39:09Z	0.13074899279945076	0.6247376648062256	jump	group_69	0.01301536801679637	500 m	4903634	11	1657233549	0.14990998291113491
2022-07-08T05:09:09Z	0.146678922256721	0.443860056578448	jump	group_73	0.009247084512051001	500 m	4903634	11	1657256949	0.35049618491475776
2022-07-08T07:09:09Z	0.15242926267680768	0.24536744553447096	jump	group_74	0.0051118217819681455	500 m	4903634	11	1657264149	0.572383575736112
2022-07-08T07:39:09Z	0.15594743345492432	0.16887219734959877	jump	group_77	0.0035181707781166416	500 m	4903634	11	1657265949	0.572383575736112
2022-07-08T09:09:09Z	0.1604295853565961	0.13833407314984167	jump	group_78	0.0028819598572883687	500 m	4903634	11	1657271349	0.18008666704933707
2022-07-08T09:39:09Z	0.16395480290640146	0.1692104423906575	jump	group_79	0.003525217549805365	500 m	4903634	11	1657273149	0.18008666704933707
2022-07-08T10:09:09Z	0.17133576693258282	0.35428627325670486	jump	group_94	0.0073809640261813525	500 m	4903634	11	1657274949	0.18008666704933707
2022-07-08T17:39:09Z	0.21915926251655163	1.7242136827859873	jump	group_95	0.03592111839137474	500 m	4903634	11	1657301949	0.17682277530062407
2022-07-08T18:09:09Z	0.22827162509381713	0.43739340370874386	jump	group_142	0.009112362577265498	500 m	4903634	11	1657303749	0.17682277530062407
2022-07-09T17:39:07Z	0.2675614555940012	0.7565891080831734	jump	group_143	0.015762273085066114	500 m	4903634	11	1657388347	0.26763913794795396
2022-07-09T18:09:07Z	0.271513700601843	0.18970776037640655	jump	group_144	0.003952245007841804	500 m	4903634	11	1657390147	0.26763913794795396
2022-07-09T18:39:07Z	0.2754659456096848	0.18970776037640655	jump	last_group	0.003952245007841804	500 m	4903634	11	1657391947	0.26763913794795396
2022-07-17T05:54:11Z	0.1174167052404376	1.0769927508465396	jump	group_19	0.02243734897596958	500 m	4903634	12	1658037251	0.26111135380205225
2022-07-17T06:24:11Z	0.13934327454434323	1.05247532658747	jump	group_39	0.02192656930390563	500 m	4903634	12	1658039051	0.26111135380205225
2022-07-17T16:24:11Z	0.15338845695821127	0.1380908678218424	jump	group_53	0.0028768930796217174	500 m	4903634	12	1658075051	1.308133539055114
2022-07-17T23:24:10Z	0.16171112321297304	0.15374760590943556	jump	group_64	0.0032030751231132415	500 m	4903634	12	1658100250	0.6550115767691316
2022-07-18T04:54:10Z	0.17101457208758775	0.2465094224034949	jump	group_65	0.005135612966739478	500 m	4903634	12	1658120050	0.4799638991364595
2022-07-18T05:24:10Z	0.17712168886715646	0.29314160541929807	jump	group_69	0.006107116779568711	500 m	4903634	12	1658121850	0.4799638991364595
2022-07-18T07:24:10Z	0.18066165450308455	0.09270137783688036	jump	group_85	0.0019312787049350078	500 m	4903634	12	1658129050	0.31573859625279005
2022-07-18T15:24:10Z	0.18968663818662135	0.1083914702766151	jump	group_101	0.0022581556307628148	500 m	4903634	12	1658157850	0.6469377402235351
2022-07-18T23:24:09Z	0.19937891334312083	0.29477602654962126	jump	group_115	0.0061411672197837774	500 m	4903634	12	1658186649	0.6964687325865241
2022-07-19T06:24:09Z	0.24758154996689724	1.9873884074805364	jump	group_116	0.04140392515584451	500 m	4903634	12	1658211849	1.3434637383637107
2022-07-19T06:54:09Z	0.28784807089029296	1.9327930043229944	jump	group_142	0.04026652092339572	500 m	4903634	12	1658213649	1.1251265442716074
2022-07-19T19:54:09Z	0.30093215259185147	0.14327764853773847	jump	last_group	0.0029849510112028854	500 m	4903634	12	1658260449	0.17951405506340887
2022-07-27T01:12:35Z	0.20099657826588405	0.4499214211900768	jump	group_37	0.009373362941459934	500 m	4903634	13	1658884355	0.5051588531576963
2022-07-27T15:42:35Z	0.2201345947439224	0.23396566524876536	jump	group_38	0.004874284692682612	500 m	4903634	13	1658936555	0.60044159278105
2022-07-27T16:12:35Z	0.3178890791957625	4.692215253688323	jump	group_39	0.09775448445184007	500 m	4903634	13	1658938355	0.60044159278105
2022-07-27T16:42:35Z	0.32389108098877756	0.28809608606472364	jump	group_43	0.006002001793015077	500 m	4903634	13	1658940155	0.60044159278105
2022-07-27T18:42:35Z	0.3322421633991676	0.24061158585687267	jump	group_44	0.005012741372018181	500 m	4903634	13	1658947355	0.7924386072137907
2022-07-27T19:12:35Z	0.3422865312786201	0.4821296582137177	jump	group_64	0.010044367879452454	500 m	4903634	13	1658949155	0.5557778096039196
2022-07-28T05:12:34Z	0.3752750208706194	1.0355663061526401	jump	group_69	0.021574298044846674	500 m	4903634	13	1658985154	0.2477122162640828
2022-07-28T07:42:34Z	0.3823795180230969	0.243644548578791	jump	group_79	0.00507592809539148	500 m	4903634	13	1658994154	0.9800837636295455
2022-07-28T12:42:34Z	0.3952674382787026	0.3583914157869987	jump	group_80	0.007466487828895807	500 m	4903634	13	1659012154	3.451193544873408
2022-07-28T13:12:34Z	0.4054715254451241	0.4897961839882327	jump	group_108	0.010204087166421516	500 m	4903634	13	1659013954	0.5727271437683563
2022-07-29T03:12:33Z	0.4317817898667287	0.3123957015446432	jump	group_109	0.006508243782180068	500 m	4903634	13	1659064353	0.7500652740197782
2022-07-29T03:42:33Z	0.4613733226742361	1.4203935747603535	jump	group_111	0.02959153280750737	500 m	4903634	13	1659066153	0.7500652740197782
2022-07-29T04:42:33Z	0.4873598145233424	1.1146862035824918	jump	group_115	0.023222629241301918	500 m	4903634	13	1659069753	0.7500652740197782
2022-07-29T06:42:33Z	0.5054767342667932	0.8195491340605424	jump	group_124	0.01707394029292797	500 m	4903634	13	1659076953	1.885842411796906
2022-07-29T11:12:33Z	0.5233253136869263	0.6387119608149979	jump	group_127	0.013306499183645792	500 m	4903634	13	1659093153	0.5434666396937646
2022-07-29T12:42:33Z	0.613782766746891	4.308282398199506	jump	group_129	0.08975588329582307	500 m	4903634	13	1659098553	0.5434666396937646
2022-07-29T13:42:33Z	0.6433111687580354	1.3140078301955656	jump	group_130	0.027375163129074287	500 m	4903634	13	1659102153	0.6422995767217675
2022-07-29T14:12:33Z	0.6679645595887103	1.183362759872393	jump	group_131	0.02465339083067486	500 m	4903634	13	1659103953	0.6422995767217675
2022-07-29T14:42:33Z	0.6767021620436883	0.41940491783894446	jump	group_132	0.00873760245497801	500 m	4903634	13	1659105753	0.6422995767217675
2022-07-29T15:12:33Z	0.8308888847761667	7.400962691158965	jump	group_134	0.15418672273247847	500 m	4903634	13	1659107553	1.02262888421229
2022-07-29T16:12:33Z	0.8377128841565679	0.2548109199479817	jump	group_135	0.00530856083224962	500 m	4903634	13	1659111153	1.02262888421229
2022-07-29T16:42:33Z	0.8426485783901396	0.23691332321144462	jump	group_138	0.0049356942335717635	500 m	4903634	13	1659112953	1.02262888421229
2022-07-29T18:12:33Z	0.927112797431638	3.999568668929205	jump	last_group	0.08332434726935845	500 m	4903634	13	1659118353	0.6409825695751556
2022-08-05T23:12:28Z	0.14699816883496597	0.27564209551623303	jump	group_17	0.005742543656588189	500 m	4903634	14	1659741148	0.4965696654146509
2022-08-06T05:12:28Z	0.14955305914138622	0.0919833936469092	jump	group_18	0.0019163207009772754	500 m	4903634	14	1659762748	0.21753553302518333
2022-08-06T05:42:28Z	0.15402804762155026	0.21479944704787354	jump	group_81	0.004474988480164033	500 m	4903634	14	1659764548	0.21753553302518333
2022-08-07T13:12:27Z	0.17680002910259918	0.20060279100316644	jump	group_82	0.004179224812565968	500 m	4903634	14	1659877947	0.7170827857012994
2022-08-07T13:42:27Z	0.1854939347186985	0.41730746957276693	jump	group_99	0.008693905616099312	500 m	4903634	14	1659879747	0.7170827857012994
2022-08-07T22:12:26Z	0.19356073049914355	0.07750373495626171	jump	group_121	0.0016146611449221193	500 m	4903634	14	1659910346	0.6071984242305392
2022-08-08T09:12:26Z	0.22501482634689157	1.2770975054281706	jump	last_group	0.02660619802975356	500 m	4903634	14	1659949946	0.7945000123117333
2022-08-16T05:17:53Z	0.1893639664645892	0.7111119239969866	jump	group_17	0.014814831749937224	500 m	4903634	15	1660627073	0.4551697733398494
2022-08-16T05:47:53Z	0.19485292886282848	0.2634701951154858	jump	group_31	0.005488962398239289	500 m	4903634	15	1660628873	0.4551697733398494
2022-08-16T12:47:53Z	0.19873203050836377	0.09312101063632781	jump	group_49	0.0019400210549234964	500 m	4903634	15	1660654073	0.3079510658366042
2022-08-16T21:47:53Z	0.2116896058173702	0.28013298314678753	jump	group_71	0.005836103815558075	500 m	4903634	15	1660686473	0.5080791779153513
2022-08-17T08:47:52Z	0.2198094575765012	0.0936128736243642	jump	group_76	0.0019502682005075878	500 m	4903634	15	1660726072	0.37740897727926803
2022-08-17T11:17:52Z	0.25179918250893507	1.473072847747208	jump	group_105	0.03068901766140017	500 m	4903634	15	1660735072	0.36504054581807427
2022-08-18T01:47:50Z	0.2784341611064018	0.790189608225793	jump	group_106	0.016462283504704023	500 m	4903634	15	1660787270	0.21175214469118409
2022-08-18T02:17:50Z	0.2830557676286252	0.22183711306672468	jump	group_107	0.0046216065222234315	500 m	4903634	15	1660789070	0.21175214469118409
2022-08-18T02:47:50Z	0.311563388085935	1.368365781950868	jump	group_109	0.028507620457309757	500 m	4903634	15	1660790870	0.21175214469118409
2022-08-18T03:47:50Z	0.31622345352105985	0.17577297220320262	jump	group_113	0.003661936920900055	500 m	4903634	15	1660794470	0.1990401455194178
2022-08-18T12:17:50Z	0.29231503102243045	0.12708919874913424	jump	group_127	0.002647691640606964	500 m	4903634	15	1660825070	0.14647430780539203
2022-08-18T12:47:50Z	0.29430195051025887	0.09537213541576416	jump	group_129	0.00198691948782842	500 m	4903634	15	1660826870	0.14647430780539203
2022-08-18T13:47:50Z	0.30093215259185147	0.2546419471398655	jump	group_130	0.0053050405654138655	500 m	4903634	15	1660830470	0.547589451019959
2022-08-18T14:17:50Z	0.30325532212407086	0.11151213754653087	jump	group_136	0.0023231695322193935	500 m	4903634	15	1660832270	0.547589451019959
2022-08-18T17:17:50Z	0.3085704960645264	0.15949494188491628	jump	group_139	0.0033228112892690898	500 m	4903634	15	1660843070	0.18300699215824445
2022-08-18T18:47:50Z	0.3108981074191207	0.07981045133002328	jump	group_140	0.001662717736042152	500 m	4903634	15	1660848470	0.18300699215824445
2022-08-18T19:17:50Z	0.314225617801513	0.15972049835482857	jump	last_group	0.0033275103823922625	500 m	4903634	15	1660850270	0.3140207611677667
2022-08-26T06:38:21Z	0.21201408361109889	0.5133069043511574	jump	group_22	0.010693893840649116	500 m	4903634	16	1661495901	0.5324724777706393
2022-08-26T07:08:21Z	0.2162346919325548	0.20258919942988338	jump	group_41	0.004220608321455904	500 m	4903634	16	1661497701	0.5324724777706393
2022-08-26T16:38:21Z	0.2259915875743248	0.09375763187855578	jump	group_74	0.0019532839974699123	500 m	4903634	16	1661531901	0.1188171176689122
2022-08-27T09:08:20Z	0.23642524200651335	0.0783385705918671	jump	group_75	0.0016320535539972314	500 m	4903634	16	1661591300	0.5256583829980597
2022-08-27T09:38:20Z	0.24001810551512695	0.17245744841345265	jump	group_77	0.0035928635086135974	500 m	4903634	16	1661593100	0.5256583829980597
2022-08-27T10:38:20Z	0.24230615460713617	0.07845380732703598	jump	group_79	0.00163445431931325	500 m	4903634	16	1661596700	0.2687271012730868
2022-08-27T11:38:20Z	0.24459551324041665	0.10988921439746278	jump	group_105	0.002289358633280475	500 m	4903634	16	1661600300	0.2687271012730868
2022-08-28T02:08:18Z	0.2550778712170939	0.12591196450921147	jump	group_109	0.0026231659272752395	500 m	4903634	16	1661652498	0.34797668917800123
2022-08-28T02:38:18Z	0.257374553394778	0.11024074452883602	jump	group_123	0.002296682177684084	500 m	4903634	16	1661654298	0.34797668917800123
2022-08-28T09:38:18Z	0.2632863833944629	0.08673868100044312	jump	group_134	0.0018070558541758985	500 m	4903634	16	1661679498	0.1966351715214065
2022-08-28T15:08:18Z	0.28867490667607487	0.9976516322703785	jump	last_group	0.020784409005632887	500 m	4903634	16	1661699298	0.36418162570832724
2022-09-04T23:18:20Z	0.239691348173116	1.2038637217841004	jump	group_30	0.02508049420383543	500 m	4903634	17	1662333500	0.2962125083091184
2022-09-05T11:18:20Z	0.25212693047093554	0.26726718747652484	jump	group_38	0.005568066405760935	500 m	4903634	17	1662376700	0.40678400453211067
2022-09-05T15:18:20Z	0.26032936946873464	0.20483363314886202	jump	group_58	0.004267367357267959	500 m	4903634	17	1662391100	0.2740523990504472
2022-09-06T01:18:18Z	0.267890497670442	0.18944254126946622	jump	group_59	0.003946719609780547	500 m	4903634	17	1662427098	0.20642684844074816
2022-09-06T01:48:18Z	0.2708530950160935	0.14220467259127287	jump	group_65	0.0029625973456515187	500 m	4903634	17	1662428898	0.20642684844074816
2022-09-06T04:48:18Z	0.27513627980820404	0.09491637335924528	jump	group_66	0.001977424444984277	500 m	4903634	17	1662439698	0.1686344159953095
2022-09-06T05:18:18Z	0.2784341611064018	0.15829830231349182	jump	group_102	0.0032978812981977468	500 m	4903634	17	1662441498	0.1686344159953095
2022-09-06T23:18:17Z	0.29695271270136997	0.44495964294961604	jump	group_110	0.009269992561450335	500 m	4903634	17	1662506297	0.3815317879966191
2022-09-07T03:18:17Z	0.3095678779422785	0.4941267099875199	jump	group_113	0.010294306458073332	500 m	4903634	17	1662520697	0.375519356246398
